sentence_id;sentence;label;label_class
829;IBM aims for top 10 with new Spanish supercomputer NOVEMBER 05, 2004 (IDG NEWS SERVICE) - IBM and the Spanish Ministry of Education and Science introduced a supercomputer today that they hope will be the most powerful in Europe, and among the 10 most powerful in the world.;3;Sci/Tech
830;Update 3: Workers at German Plant Keep Up Protest Hundreds of workers at an Opel car plant in Germany kept up a protest outside the factory gates Sunday against plans by parent company General Motors for thousands of job cuts, demanding assurances that there will be no compulsory layoffs.;2;Business
831;Vitamins Don't Cut Stomach Cancer Risk-Study (Reuters) Reuters - Millions of people take them to stay\healthy but scientists said on Friday that vitamin supplements\do not protect against stomach and other cancers -- and may\even make them worse.;3;Sci/Tech
832;Hurricane terror for UK tourists British tourists returning from the Caribbean after witnessing Hurricane Ivan's 150mph winds describe their ordeal.;0;World
833;Johnsen eyes Magpies move New Newcastle boss Graeme Souness has targeted the former Manchester United defender to cover for the loss of Jonathan Woodgate to Real Madrid.;1;Sports
834;Kenteris protests innocence Greek sprinter Kostas Kenteris insists he is not a drug cheat as he leaves hospital.;1;Sports
835;Pakistani Man Arrested for Acid Attack (AP) AP - Police arrested a man for allegedly throwing acid in a Pakistani courtroom on Monday, injuring his brother-in-law and four other people with burns, an official said.;0;World
836;Computershare Says No Wrongdoing in Probe MELBOURNE (Reuters) - Computershare Ltd., the world's largest share registry, said on Thursday a New York division subpoenaed by U.S. market regulators investigating stock surveillance firms had not broken any laws.;2;Business
837;Suicide Bomber Kills 13 in Baghdad (AP) AP - An al-Qaida-linked suicide bomber blew up his vehicle Monday near cars waiting to enter the Green Zone, home to the U.S. Embassy and Iraq's interim government, killing 13 Iraqis on the anniversary of Saddam Hussein's capture.;0;World
838;NFL Wrap: Barber Runs Over Packers as Giants Win NEW YORK (Reuters) - Tiki Barber rushed for 182 yards and ran 52 yards for a touchdown as the New York Giants used a stifling defense to upset the Green Bay Packers 14-7 in Green Bay on Sunday.;1;Sports
839;Crippled Canadian submarine was sea-worthy: skipper (AFP) AFP - The captain of the crippled Canadian submarine Chicoutimi, back in a Scottish port after a fatal onboard fire, said the boat was ready to go to sea when it left harbour eight days ago.;0;World
840;Stocks Rise, Led by Oil, Metal Companies NEW YORK (Reuters) - U.S. stocks edged higher on Tuesday as rising oil and other commodity prices drove up shares of major energy and metal producers.;2;Business
841;Counting cost of hurricanes FLORIDIANS today began to clean up after their third hurricane in five weeks, while Alabamans looked to rebuild their condos and beach homes along the coast.;2;Business
842;Oil prices fall to \$51.97 Singapore: Oil prices continued falling from record peaks in Asian trade Thursday after the United States reported a surge in crude oil inventories, dealers said.;2;Business
843;Parker Hannifin completes Sporlan Valve acquisition Cleveland-based Parker Hannifin Corp. has completed its acquisition of Sporlan Valve of Washington, Mo., the companies said Monday.;2;Business
844;Beckham claims he trusts on the capability of Owen David Beckham, the English midfielder of Real Madrid, recognized the important role played byhis compatriot and teammate, Michael Owen, and acknowledged he hasnever had doubts about his performance.;1;Sports
845;Mexicans Plan Global Anthem Sing-Along (AP) AP - Warning: If a co-worker or stranger suddenly jumps up and starts singing a patriotic song in Spanish on Wednesday, don't be alarmed.;0;World
846;Sistani to Lead Peace Mission to Embattled Iraq City NAJAF, Iraq (Reuters) - Iraq's top Shi'ite cleric was due to travel to Najaf on Thursday after making a surprise return to the country to try to end bitter fighting creeping ever closer to the city's holiest shrine.;0;World
847;Cisco to Acquire P-Cube in \$200M Deal Networking giant Cisco Systems Inc. said Monday that it agreed to acquire Sunnyvale, Calif.-based P-Cube Inc. for about \$200 million in cash and stock options.;3;Sci/Tech
848;Palestinian woman shot dead in West Bank city Israeli troops patrolling the West Bank city of Nablus shot and killed a 19-year-old Palestinian woman Friday, witnesses and hospital officials said.;0;World
849;Harley-Davidson CEO dismounts CHICAGO - Harley-Davidson Inc. Chief Executive Jeffrey Bleustein will retire from his CEO post effective April 30 and be replaced by Chief Financial Officer James Ziemer, the motorcycle maker said Thursday.;2;Business
850;French FM appeals for release of hostages in Iraq (AFP) AFP - French Foreign Minister Michel Barnier made an impassioned plea to try to save the lives of two French journalists held hostage in Iraq as an ultimatum issued by their kidnappers neared expiry.;0;World
851;Odumbe handed five-year ban Former Kenya captain Maurice Odumbe receives a five-year ban for receiving money to fix a match.;0;World
852;Six Pitcairn Island men sentenced up to six years for sex attacks SYDNEY, Australia British authorities say six men on Pitcairn Island have been sentenced up to six years in prison for sex attacks dating back 40 years.;0;World
853;Defense Improving The overall defense is coming off as fine a performance as anyone could have expected as the Hokies prepare for their first-ever ACC road game against Wake Forest.;1;Sports
854;Forensic experts track printer fingerprints Counterfeiters who make \$10 bills on printers could find the cops on their trail if tracking techniques pan out.;3;Sci/Tech
855;Carter Placed on Injured List (Reuters) Reuters - Toronto Raptors All-Star\swingman Vince Carter was placed on the injured list Friday\after tests revealed a mild strain of his left Achilles'\tendon.;1;Sports
856;Experts Say Control Systems Vulnerable (AP) AP - Businesses and government agencies must re-examine the growing threat of cyberterrorism to automated computer systems running power grids, dams and other industrial facilities, security experts said Tuesday.;3;Sci/Tech
857;Mr Soccer loses fight WHEN FIFA president Sepp Blatter embraced Johnny Warren and presented him with the Centennial Medal of Honour in Sydney in July, it was a touching moment.;1;Sports
858;N.Koreans Break Into Japanese School in China BEIJING (Reuters) - Twenty-nine people, believed to be North Koreans seeking asylum, broke into a Japanese school in Beijing on Wednesday by climbing on stools and cutting through the wire perimeter fence.;0;World
859;JOHNSONS HARD RIGHT FELLS JONES AND ENDS AN ERA When Roy Jones Jr. showed up on Thursday for a press conference in the lobby of the Fed Ex Forum, the most noticeable thing about him - the thing that everybody in the arena commented onwas how small, even fragile, he looked.;1;Sports
860;Kerry accuses Bush over Iraq, but aggressive tactics may not be working (AFP) AFP - Democratic challenger John Kerry accused President George W. Bush of planning to call up large numbers of reservists for Iraq after the November election, but a new poll released indicated Kerry's new aggressive line is not working with voters.;0;World
861;Sweden's Stenson Holds Firm to Win Heritage Title WOBURN, England (Reuters) - Sweden's Henrik Stenson ended a three-year barren spell with a four-stroke victory in The Heritage on Sunday to take his second European Tour title.;1;Sports
862;Central America Said on Alert for Attack (AP) AP - All of Central America is on alert for a possible al-Qaida attack against El Salvador for its support of the U.S.-led mission in Iraq, the head of the Nicaraguan army said Friday.;0;World
863;India, Pakistan Leaders Begin Peace Talks (AP) AP - Foreign secretaries from nuclear rivals India and Pakistan began a new round of peace talks Saturday on a series of festering issues, including their decades-old dispute over the Himalayan region of Kashmir.;0;World
864;Pesticide Persisting Beyond Scheduled Elimination Date Under a treaty known as the Montreal Protocol, methyl bromide was to be banned for most uses by the end of this year.;3;Sci/Tech
865;Lefty May to Padres in trade for Long With the rival Dodgers expressing interest in David Wells, the Padres yesterday traded for another left-handed starting pitcher, Darrell May, a move they said is unrelated to their attempts to re-sign Wells.;1;Sports
866;Gains by Extremist Parties Troubling Germany woke up to fears that the political tremors sparked by state elections in Saxony and Brandenburg on Sunday could lead to deeper division within their country and scare off investors.;0;World
867;As Voting Rolls Increase, So Do the Wild Cards Many newly registered voters with uncertain allegiances are the focus of an intense tug of war in closely contested states.;0;World
868;Markets rise amid falling oil prices A slide in the price of oil gave stock markets a lift this afternoon, but gains in Toronto were sharply limited by losses in energy company stocks.;2;Business
869;Wood, Baker, Oswalt Tossed From Game (AP) AP - Chicago Cubs pitcher Kerry Wood, manager Dusty Baker and Houston Astros pitcher Roy Oswalt were ejected Sunday during the NL Central rivals' final game of a three-game series.;1;Sports
870;Dow Accepts Responsibility for Bhopal -- Spokesman Dow Chemical Co, in a major policy reversal, is accepting full responsibility for the 1984 Bhopal disaster in India, a company spokesman said on Friday.;0;World
871;Bush, Kerry feud over Vietnam, economy, Iraq, Darfur (AFP) AFP - US President George W. Bush and Democratic White House hopeful John Kerry sparred on the economy, the Iraq war and the humanitarian crisis in Darfur, and continued their war of words over Bush's national guard stint to avoid the Vietnam War.;0;World
872;Blair may have considered quitting says ally Prime Minister Tony Blair may have considered quitting for family reasons earlier this year at one of the lowest points of his premiership, a close ally has said.;0;World
873;Megson to quit West Brom West Brom manager Gary Megson announced he will leave the struggling Premiership club at the end of the season when his contract expires.;1;Sports
874;Schumacher tipped to win seventh championship SPA-FRANCORCHAMPS - Although Michael Schumacher could still see his Ferrari teammate Rubens Barrichello take the world title from him, few doubt that he will finalise his seventh championship at the Belgian Grand Prix on Sunday.;1;Sports
875;Syed Mokhtar wins bid battle Syed Mokhtar, a Malaysian tycoon, appears to have won a takeover battle for motor vehicle and banking group DRB-Hicom after his bid was supported by prime minister Abdullah Badawi in a surprise decision.;2;Business
876;Kerry Questions Bush's Judgment on Iraq NEW YORK - Sen. John Kerry said Monday that mistakes by President Bush in invading Iraq could lead to unending war and that no responsible commander in chief would have waged the war knowing Saddam Hussein didn't possess weapons of mass destruction and wasn't an imminent threat to the United States...;0;World
877;HP drops plans to put Compaq technology into HP-UX Hewlett-Packard Co. (HP) has abandoned plans to integrate a number of advanced technologies it acquired in its 2002 purchase of Compaq Computer Corp.;3;Sci/Tech
878;Henry happy as Gunners, Blues draw LONDON (AFP) - Arsenal striker Thierry Henry was happy enough with a 2-2 draw against Chelsea here at Highbury yesterday despite twice putting the champions ahead only to see the Premiership leaders draw level each time.;1;Sports
879;Microsoft details conflicts in new XP update Microsoft has published a list of nearly 50 applications -- including developer and backup tools, antivirus software and an FTP client -- that may not work correctly after installing Service Pack 2 for Windows XP.;3;Sci/Tech
880;Warriors Overpower Bobcats 99-87 (AP) AP - Jason Richardson scored 24 points to help the Golden State Warriors keep the Charlotte Bobcats winless on the road with a 99-87 victory on Sunday night.;1;Sports
881;Warming May Be Less Severe in Central U.S. (AP) AP - Anticipated global warming by mid-century may be less severe in the central U.S. than elsewhere in the country, researchers said Tuesday.;3;Sci/Tech
882;GM offers to lock rates for 2 automobile purchases General Motors Corp. is offering customers the chance to lock in low-interest financing on their next two vehicle purchases as it seeks to boost US sales this month after a 5 percent decline in October.;2;Business
883;Court Votes to Strip Pinochet of Immunity An appeals court ruled Thursday to strip former dictator Gen. Augusto Pinochet of immunity from prosecution for a 1974 car bombing that killed an exiled Chilean general and the man's wife.;0;World
884;Ukraine Candidate Poisoning Investigated (AP) AP - Ukrainian prosecutors opened a criminal investigation into the alleged poisoning of a leading candidate in a crucial presidential election scheduled for next month, officials said.;0;World
885;Being Dragan slayer would be an Auxsome return for me THE lonely walk to a seat in the Ibrox stand on big Euro nights served as a chilling reminder to Dragan Mladenovic of what was absent from his world.;1;Sports
886;Houston Astros Hope Wireless Is A Hit (TechWeb) TechWeb - Baseball team keeps its eye on the technology ball by assembling an outside IT team to deploy Wi-Fi for fans.;3;Sci/Tech
887;UPDATE:Air NZ Likely To Raise Fuel Surcharge -CEO Norris SINGAPORE (Dow Jones)--Air New Zealand Ltd. (AIR.NZ) is likely to increase its passenger fuel surcharge as oil prices and fuel costs continue to climb, managing director and chief executive Ralph Norris said at a lecture in Singapore Monday.;2;Business
888;Ganguly plays down security fears The Indian squad arrives in Bangladesh despite threats allegedly sent by Islamic militants.;0;World
889;PluggedIn: HDTV 'Starter' Kit for PC Comes with Some Kinks SAN FRANCISCO (Reuters) - High-definition television can show the sweat beading on an athlete's brow, but the cost of all the necessary electronic equipment can get a shopper's own pulse racing.;3;Sci/Tech
890;12 Killed, 20 Hurt In Twin Bus Attacks In Israeli City Dubai, August 31 (NNN): At least 12 people were killed and 20 others injured in a suspected twin suicide bombing attack on two buses in the southern Israeli city of Beersheva on Tuesday, according to reports reaching here.;0;World
891;'Extinct' pine marten in comeback Wildlife experts believe the pine marten, once declared extinct in England, is on the comeback trail.;0;World
892;Chile debates when crime is 'terrorism' Critics say the government is using dictatorship-era laws to crack down harshly on indigenous criminals.;0;World
893;Baseball to Try to Finalize Expos' Move (AP) AP - Major league baseball will attempt to finalize negotiations within a week to move the Montreal Expos to Washington next year, a high-ranking baseball official said Thursday after a meeting of the sport's executive council.;1;Sports
894;In Nature's Own Concert Hall, Sound Is Forever The Moab Music Festival takes the outdoor concert to the extreme by ferrying musicians, guests and instruments into a red-rock grotto.;0;World
895;Red Hat, IBM Partner In ISV Certification (TechWeb) TechWeb - IBM and Red Hat will work together in helping independent software vendors get application certification on Red Hat's Linux server software.;3;Sci/Tech
896;IBM unveils new Shark and midrange array IBM presented two new enterprise-class storage arrays that feature compatible software that allows the boxes to be managed through a single interface and data to be replicated between them.;3;Sci/Tech
897;Smith probable for Eagles' season opener Injured junior forward Craig Smith appears probable, while the status of suspended senior guard Jermaine Watson remains uncertain for Boston College's basketball season opener against the University of Maine tonight at 7:30 at Conte Forum, according to a school official.;1;Sports
898;Federal online gangbusters arrest dozens Federal agents have initiated a two-pronged attack against online crime by arresting dozens for alleged cyberfraud and raiding a file-sharing network that allowed users to download copyrighted movies and music for free.;3;Sci/Tech
899;McNair, Brown Questionable Injuries again kept Tennessee Titans quarterback Steve McNair and running back Chris Brown out of practice Friday, casting doubt on their availability Sunday against the Cincinnati Bengals.;1;Sports
900;Oil Edges Down, Microsoft Boosts Techs Oil prices touched 2-month lows near \$45 a barrel on Monday before taking back most of their losses, but the downward trend knocked energy company stocks lower and US stock indexes ended little changed.;2;Business
901;No. 7 Texas Holds Off Arkansas 22-20 (AP) AP - Cedric Benson rushed for 188 yards and scored two touchdowns and No. 7 Texas took advantage of a late Arkansas fumble deep in Longhorns' territory to hold off the Razorbacks 22-20 on Saturday night.;1;Sports
902;Eagles Win Again Jason Thomas matches a career-high with 26 points and American wins its fifth straight by beating visiting Ohio, 64-55, Saturday at Bender Arena.;1;Sports
903;CA to cut 5 percent of work force Computer Associates International announced on Wednesday that it plans to cut 5 percent of its work force as part of a restructuring effort, a move that comes as the company seeks to rebuild itself after a long-running accounting scandal.;2;Business
904;Secular drive challenges Spain's Catholic identity Socialists want to bolster Spain's church-state barrier.;0;World
905;Florida Orange, Grapefruit Crops Reduced Further Florida's hurricane-damaged orange and grapefruit crop will be even smaller than originally estimated, officials said Friday, raising the prospect of higher prices for orange juice at supermarkets and an even greater scarcity of grapefruit juice.;2;Business
906;Kissinger Criticized Subordinates (AP) AP - Former Secretary of State Henry Kissinger suggested punishing subordinates who criticized military dictatorships in Chile and Argentina in the 1970s, declassified documents show.;0;World
907;Tsunami toll hits 15,485 dead or missing in India: official (AFP) AFP - The official toll in southern India from tsunamis has reached at least 9,571 people confirmed dead and 5,914 missing, many of them presumed dead, the government said.;0;World
908;Samsung demos future memory chips It's getting harder to shrink chips, but Samsung has prototypes that show that the relentless pace of the industry continues.;3;Sci/Tech
909;DaimlerChrysler, GM to Team Up on Engines (AP) AP - General Motors Corp. and DaimlerChrysler AG, two of the world's biggest automakers, are teaming up to develop fuel-saving hybrid technology for a range of vehicles that will help them compete with hybrid-vehicle leaders Toyota Motor Corp. and Honda Motor Co.;0;World
910;HP grabs defense deal The deal with the Defense Logistics Agency could be worth as much as \$290 million for the computing giant.\;3;Sci/Tech
911;A Queens Garden Gives New Meaning to 'Green' Flushing Meadows-Corona Park in Queens has broken ground for a \$12 million renovation featuring geothermal energy and recycled rainwater.;3;Sci/Tech
912;Beltran's Bat Ties Series Carlos Beltran homers in a record fifth consecutive postseason game in the eighth inning to carry the Astros over the Cardinals, 6-5, knotting the series at two games apiece.;1;Sports
913;Ivan, Remnants Blamed for 46 U.S. Deaths WHEELING, W.Va. - Remnants of Hurricane Ivan made a violent mark across the Southeast and the Appalachians, where several people were killed by falling trees and floods that washed away scores of roads...;0;World
914;Thousands in Kashmir protest alleged rape Police in Kashmir fired tear gas and used batons Wednesday to disperse thousands of people protesting the alleged rape of a woman and her daughter by soldiers.;0;World
915;Update 1: Conrad Black to Step Down As Hollinger CEO Conrad Black, the embattled press baron, said Thursday he would give up his posts as CEO and chairman of Hollinger Inc., a Canadian holding company, to ease his plan to take the company private.;2;Business
916;Koizumi Replaces Key Ministers Prime Minister Junichiro Koizumi reshuffled his cabinet on Monday, replacing several top ministers in an effort to boost his popularity, consolidate political support and quicken the pace of reforms in the world's second-largest economy.;0;World
917;Sun faces stiff competition in networking Company has officially entered content switching market with Nauticus gear--but critics say success is far from guaranteed.;3;Sci/Tech
918;Evite Plans Web Network of Friends' Food Reviews (Reuters) Reuters - Online party planning site Evite\plans on Thursday to launch a service to let users get\restaurant and entertainment recommendations from friends and\acquaintances, Evite President John Foley said.;3;Sci/Tech
919;Cisco buys IP application vendor P-Cube Cisco has bought IP service control vendor P-Cube of Sunnyvale, California, in a cash deal worth about \$200m. The company says the deal should allow its customers to run advanced IP services such as voice;3;Sci/Tech
920;Wales 36-38 South Africa SOUTH AFRICA escaped from the Millennium Stadium with their grand slam tour dream intact after being given an almighty scare by Mike Ruddocks new-look Wales.;1;Sports
921;IDF troops kill man close to Gaza fence Israeli troops spotted a Palestinian in the security zone about 50 meters from the fence separating Gaza from Israel and shot him dead early yesterday.;0;World
922;Asian parties hope to deepen exchanges: Senior CPC official All Asian political parties share the hope of further deepening their exchanges and cooperation in the 21st century, said Liu Yunshan, a member of the Political Bureau of the CPC Central Committee on Sunday.;0;World
923;Mortgage Rates Hit 6-Month Low Freddie Mac said Thursday that 30-year mortgages have dropped to the lowest level since April 1, providing more of a boost to the housing industry.;2;Business
924;Three-way deal close Randy Johnson was on the verge of joining the New York Yankees in a three-team, megadeal that also includes Shawn Green and Javier Vazquez, the Associated Press reported on Thursday night.;1;Sports
925;Rice to Move From Behind the Scenes to Stage Front President Bush is expected to nominate Condoleezza Rice as secretary of state today at 12:30 p.m. ET.;0;World
926;Pats Tie Streak - Title Would Be Better (AP) AP - Bill Belichick points out that streaks mean nothing without titles.;1;Sports
927;Boeing, IBM Announce 10-Year Partnership (AP) AP - Boeing Co. and International Business Machines Corp. plan to develop advanced information technologies for the Defense Department and intelligence systems under a 10-year partnership the companies announced Monday.;3;Sci/Tech
928;Bloody Battle Dulls Cleric's Heroic Image (AP) AP - Radical cleric Muqtada al-Sadr has emerged from a bloody, two-week showdown with U.S. forces with his militia intact but his heroic image in question.;0;World
929;Sprint Near Deal to Buy Nextel for \$34 Billion Sprint is near a deal to acquire Nextel Communications for more than \$34 billion in a transaction that would lead to further consolidation in the rapidly changing telecommunications industry;2;Business
930;Crude oil regains strength, thanks to Ivan CALGARY - Oil prices rose to their second-highest closing price on record yesterday, a final gift from Hurricane Ivan, which ravaged the US Gulf Coast last week, cutting oil imports south of the border and destroying key production facilities.;2;Business
931;HD-DVD Promotion Group Formed The HD-DVD Promotion Group will facilitate exchanges of information among hardware companies, device manufacturers and content firms, and organize joint promotion of HD-DVD to support early product launches and market expansion.;3;Sci/Tech
932;Yankees 7, Blue Jays 4 Alex Rodriguez finally came through in the clutch, hitting a go-ahead single in the ninth inning to help the New York Yankees rally past the Toronto Blue Jays 7-4 Thursday night.;1;Sports
933;Oscar De La Hoya Has It Just as Ali overshadowed two greats in Joe Frazier and George Foreman, Mike Tyson did the same to Evander Holyfield and Lennox Lewis.;1;Sports
934;Durable Goods Orders Slip Unexpectedly Orders for long-lasting US-made goods unexpectedly slipped 0.4 percent last month as demand for computers, cars and civilian aircraft slumped, a government report showed on Wednesday.;2;Business
935;BBC site founder picks up OBE Mike Smartt, founder of the BBC News website, picked up his OBE at Buckingham Palace on Thursday.;3;Sci/Tech
936;Week in Review: Election takes center stage The presidential election took center stage this week, with technology playing a role everywhere from e-voting machines to Web sites that tracked the election results.;3;Sci/Tech
937;Bank of America to deploy 180,000 IP phones Bank of America Corp. this week announced plans for a corporate-wide IP telephony rollout that will eventually put an IP phone on every BoA employees desktop -- about 180,000 phones total.;3;Sci/Tech
938;Miller fourth in Italian super-G race VAL GARDENA, Italy - Bode Miller finished fourth Friday in a super-G while Michael Walchhofer led Austrians into the top-three places.;1;Sports
939;Dodgers Defeat Padres 6-3 (AP) AP - Jose Lima pitched into the seventh inning, Jayson Werth homered for the third game in a row and the Los Angeles Dodgers beat the San Diego Padres 6-3 Tuesday night.;1;Sports
940;Texas Firm Targets Teens With Package Of Digital Features Teenagers tend to like instant messaging, TV watching, net surfing, music listening, and shopping, so an Austin, Texas, company has decided to package digital features coveted by teenagers in a PC targeted specifically at teenaged ...;3;Sci/Tech
941;Officials open training camp Sunday NEW YORK -- NBA referees have entered into a five-year collective bargaining agreement with the league, removing the possibility of having replacement officials work the upcoming season.;1;Sports
942;Fujitsu and Cisco form router alliance December 6, 2004 San Jose, CA and Tokyo, Japan -- Fujitsu Ltd. and Cisco Systems Inc. have reached a fundamental agreement to enter into a strategic alliance focusing on routers and switches that will enable;3;Sci/Tech
943;Ford Posts \$266 Million Profit in Third Quarter Ford was buoyed again by strong results at its financial services arm, even though its worldwide automotive operations lost \$609 million.;2;Business
944;Report: Pakistan makes India offer on glacier Islamabad - Pakistan has assured India Pakistani forces will not seize a disputed glacier high in the Himalayas if Indian troops were to withdraw from it, a Pakistani newspaper said on Sunday.;0;World
945;Tourists hoping to surprise Aussies at home PAKISTAN cricket coach Bob Woolmer is hoping his new look team can catch Australia by surprise when their three Test series starts next month.;1;Sports
946;The Fool's Look Ahead It will be a short trading week, but that is probably the best reason to take a long, hard look at some of the companies that will be in the news.;2;Business
947;Bush honours controversial trio US President George W Bush awards medals to three men closely involved in the invasion and occupation of Iraq.;0;World
948;Microsoft Expands Indemnification Microsoft (Quote, Chart) has expanded the scope of its intellectual property protection policy to cover customers using current and earlier versions of its software.;3;Sci/Tech
949;Disney to Hire Search Firm to Find New Chief by June Disney directors said they would hire an executive search firm immediately and name a successor by June to replace Michael D. Eisner, the current chief executive.;2;Business
950;A River That Follows Two Paths The Lower Delaware, site of a recent oil spill, seems as if it has been mistakenly stuck at the end of the pristine Upper Delaware.;3;Sci/Tech
951;Halladay Activated to Start Against Yanks (AP) AP - Cy Young Award winner Roy Halladay was activated from the 15-day disabled list and returned to the Toronto Blue Jays to start Tuesday night against the New York Yankees.;1;Sports
952;3 major US airlines report losses Three US airlines reported losses on Wednesday as higher jet-fuel prices and stiff competition from low-cost rivals compounded their many difficulties since the 2001 terror attacks.;2;Business
953;AIG pledges to return \$46m in fees AIG will return \$46m in fees it earned on three off-balance-sheet vehicles set up for PNC Financial as part of a settlement with regulators announced this week.;2;Business
954;Survey: Consumers Cautious on US Economy NEW YORK Aug. 27, 2004 - Consumers became a bit more optimistic toward the end of the August but still felt more cautious on the US economy than they did a month ago, according to survey by the University of Michigan.;2;Business
955;Bryans secure US berth in final Bob and Mike Bryan could not stick around at Family Circle Tennis Stadium on Friday night to watch US Davis Cup teammates Andy Roddick and Mardy Fish win their matches against Belarus.;1;Sports
956;Wall Street Expected to Slip at Opening (Reuters) Reuters - Wall Street was expected to dip at\Thursday's opening, but shares of Texas Instruments Inc.\, may climb after it gave upbeat earnings guidance.;2;Business
957;WENDLER MAY HAVE SOME LSU COMPETITION Southern Illinois University Carbondale Chancellor Walter Wendler may see some tough competition if he interviews for the chancellor position at Louisiana State University.;3;Sci/Tech
958;IRS business audits decline so far this year The pace of corporate audits by the Internal Revenue Service continued to decline in the first six months of fiscal 2004, despite IRS pledges to crack down on;2;Business
959;A Lot on the Line In the final full-field event of the season, several players are under pressure to finish well at the Chrysler Championship for a variety of reasons.;1;Sports
960;UAE Supreme Council elects Khalifa as president The Supreme Council of the United Arab Emirates (UAE) on Wednesday evening unanimously elected Sheikh Khalifa bin Zayed Al Nahyan as the new president of the UAE, the official Emirates news agency WAM reported Wednesday.;0;World
961;US envoy opposes kidnapper talks US Deputy Secretary of State Richard Armitage says in Kabul there should be no talks with kidnappers of three UN workers.;0;World
962;Data Miner Free From U.S. Law Offshore It began as one of the Bush administration's most ambitious homeland security efforts, a passenger screening program designed to use commercial records, terrorist watch lists and computer software to assess millions of travelers and target those who might pose a threat.;3;Sci/Tech
963;Quickly Asia SEOUL - Two soldiers were killed and 12 others injured yesterday when an anti-tank rocket that was fired by mistake hit a group of troops in training, the army said.;0;World
964;"Iran's Uranium Enrichment Halt to Be Temporary (Reuters) Reuters - Iran's suspension of uranium enrichment,\promised to European Union states last year, will be ""short and\temporary,"" an Iranian official said Monday.";0;World
965;Myskina to Face Dementiva in French Open Rematch MOSCOW (Reuters) - Anastasia Myskina will take on Elena Dementieva in the Kremlin Cup final in a repeat of their all-Russian French Open final after the pair won their semi-finals in similar fashion on Saturday.;1;Sports
966;No. 12 Louisville Drops Stanford 82-67 (AP) AP - Taquan Dean scored 30 points and No. 12 Louisville beat Stanford 82-67 Wednesday in the fifth-place game of the Maui Invitational, the Cardinals' first win this season over a Division I team.;1;Sports
967;Playoff Capsules Larry Walker homered twice and the St. Louis Cardinals tied a postseason record by hitting five home runs, overwhelming Odalis Perez and the Los Angeles Dodgers in an 8-3 blowout Tuesday in the opener of their NL playoff series.;1;Sports
968;Venture investing dives 57 in NE Venture capital investing, a key barometer of the entreprenerial economy, unexpectedly tumbled 26 percent to 4.3 billion nationally in the third quarter, from;2;Business
969;Twins clinch AL Central Torii Hunter and Corey Koskie hit two-run homers to help the Minnesota Twins clinch their third straight AL Central title with an 8-2 victory over the Chicago White Sox on Monday.;1;Sports
970;A Dreamer Who Forced His Cause Onto World Stage For virtually his entire adult life, Yasser Arafat had one dream, and he pursued it with such energy and zeal -- some would say fanaticism -- that he came to personify the dream itself.;0;World
971;Tennis: Top-seeded Spadea reaches Delray Beach quarter-finals DELRAY BEACH, United States : Top-seeded American Vincent Spadea cruised past compatriot James Blake 6-3, 6-1 here to reach the quarter-finals of the 380,000-dollar Millennium International tennis tournament.;1;Sports
972;Microsoft Search Encounters Glitches on First Day (Reuters) Reuters - Microsoft Corp.'s widely\anticipated search engine, which launched in test mode on\Thursday, encountered some glitches on its first day, the\world's largest software maker said.;3;Sci/Tech
973;Nikkei Opens Higher The Nikkei average rose 1.37 percent at the opening on Monday as a recovery in US stocks encouraged investors to seek bargains among lagging issues, including Canon Inc.;2;Business
974;Sprint Speeds Up Wireless Network Sprint (Quote, Chart) has awarded wireless equipment contracts totaling \$3 billion to Lucent (Quote, Chart), Motorola (Quote, Chart) and Nortel (Quote, Chart) to better compete in a sector reshaped by acquisitions and spectrum swaps.;2;Business
975;Stocks Slump on Gloomy Economic Forecasts NEW YORK - Stocks sagged Wednesday after Coca-Cola Co. and several other companies issued gloomy forecasts, and a lower-than-expected reading on industrial production for August threw the nation's broader economic outlook into question...;0;World
976;Backman not one to back down General partner and avid baseball card collector Ken Kendrick happily raised a baseball card of Wally Backman vigorously sliding into an opposing catcher.;1;Sports
977;Demand Helps CACI Profit Increase 56 CACI International Inc. said increased demand for its homeland security and intelligence services helped boost fourth-quarter profit by 56 percent over the same period a year earlier.;2;Business
978;Belgian GP: A race with lots at stake For the Renault F1 Team, the objective of the weekend is to strengthen second place in the championship, while Michael Schumacher will be looking to win the title.;1;Sports
979;Mauresmo pulls out of Zurich Challenge World number two Amelie Mauresmo has pulled out of the Zurich Challenge tennis tournament after failing to recover from an ongoing thigh injury.;1;Sports
980;Holes found in Windows XP update Barely hours after home users started securing their PCs with a key update for Windows XP, security experts have found ways around it.;3;Sci/Tech
981;Bush's Big Economic Pick Is Next Fed Chief (AP) AP - While President Bush is busy putting together his Cabinet for a second term, the financial world's attention is on a job vacancy 14 months away: Who will succeed Federal Reserve Chairman Alan Greenspan?;2;Business
982;Live hunting online draws opposition The San Antonio resident set up the Web site, did a little research and recently launched his Internet service that allows registered users to shoot actual .22 rifles at paper targets via their computer.;3;Sci/Tech
983;Eriksson warning for Owen England coach Sven-Goran Eriksson will recall Rio Ferdinand to his squad for two upcoming World Cup qualifiers but issued a warning to Michael Owen.;1;Sports
984;Qualcomm plans to phone it in on cellular repairs Over-the-air fixes for cell phones comes to Qualcomm's CDMA.;3;Sci/Tech
